name,type,value,date
MH-MLL-6F-A608,8,45.0,13:24
MH-WX-5F-503,9,40.5,13:24
MH-GCLXSYZX-2F-03,10,39.5,13:24
MH-FC2-3F-312,1,128.0,13:25
XH-XSY-2F-S210-A,2,78.0,13:25
MH-LXZL-4F-423-1,3,30.0,13:25
MH-YX6-2F-202,4,21.5,13:25
XH-XSY-4F-S404B,5,18.0,13:25
MH-YX6-1F-107,6,14.5,13:25
MH-XTYG-CYL-54#-OUT,7,10.5,13:25
MH-YYG-1F-04,8,7.5,13:25
MH-D1CY-2F-02,9,6.5,13:25
MH-GM-1F-105-B,10,6.5,13:25
MH-LZDTSG-3F-09,1,182.0,13:26
MH-LZDTSG-4F-11,2,117.0,13:26
MH-CL-E-3F-01,3,110.0,13:26
MH-BYGTSG-3F-04,4,101.5,13:26
MH-GM-1F-105-B,5,62.0,13:26
MH-BYGSXX-3F-01,6,49.5,13:26
MH-WX-3F-309,7,37.5,13:26
MH-GM-2F-201-2,8,36.5,13:26
MH-GCLXSYZX-9#-OUT,9,34.5,13:26
MH-NSSXL-1F-112,10,34.5,13:26
MH-NS3-3F-XXS,1,53.5,13:27
MH-YX2-2F-2-207,2,27.5,13:27
MH-GM-1F-106-A,3,23.0,13:27
MH-XTYG-CYL-54#-OUT,4,20.0,13:27
MH-GM-2F-201-1,5,16.5,13:27
XH-XSY-1F-S101-1,6,16.0,13:27
MH-MLL-2F-A202,7,14.5,13:27
MH-D1CY-1F-16,8,14.0,13:27
MH-GM-2F-201-2,9,10.5,13:27
MH-XSY-1F-100-1,10,10.5,13:27
XH-XSY-1F-S103-1,1,122.0,13:28
MH-ZYXY-5F-01,2,96.0,13:28
MH-SDL-2F-N201,3,71.0,13:28
MH-XNTYG-2F-03,4,39.0,13:28
MH-D4CY-2F-01,5,33.0,13:28
MH-GCXLZX-B-2F-03,6,19.0,13:28
MH-XTYG-1F-06,7,19.0,13:28
MH-YX2-1F-2-112,8,13.5,13:28
MH-YX1-2F-XSBG,9,11.0,13:28
MH-XSY-1F-100-2,10,6.0,13:28
MH-BYGTSG-3F-04,1,95.0,13:29
MH-NS3-3F-XXS,2,80.0,13:29
MH-CLC-3F-310,3,51.5,13:29
MH-FXCSZX-3-1F-03,4,50.5,13:29
MH-YYG-1F-04,5,44.0,13:29
MH-CLA-5F-502-1,6,42.0,13:29
MH-NS2-1F-110,7,38.0,13:29
MH-GCLXSYZX-5F-01,8,36.0,13:29
MH-ZYXY-6F-01,9,22.5,13:29
MH-YYG-1F-06,10,22.5,13:29
MH-HJL-3F-308,1,100.5,13:30
MH-BYGTSG-4F-03,2,95.0,13:30
MH-MHKFT-1F-01,3,50.0,13:30
MH-MLL-4F-B408,4,36.0,13:30
MH-XXY-5F-505,5,13.5,13:30
MH-NS2-5F-503,6,13.0,13:30
MH-YX2-5F-2-511,7,10.0,13:30
MH-GCLXSYZX-9#-OUT,8,9.0,13:30
MH-WX-3F-311,9,1.0,13:30
MH-LZDTSG-3F-09,10,1.0,13:30
MH-NS3-2F-223,1,60.0,13:31
MH-LZDTSG-3F-01,2,55.5,13:31
MH-NS3-4F-407,3,51.0,13:31
MH-BYGTSG-4F-04,4,34.0,13:31
MH-GM-3F-303-2,5,31.5,13:31
MH-CLF-4F-406,6,23.0,13:31
MH-LZDTSG-3F-03,7,16.5,13:31
MH-BYGTSG-3F-05,8,15.5,13:31
MH-HLGC-1,9,13.5,13:31
MH-GCLXSYZX-9#-OUT,10,12.0,13:31
XH-XSY-4F-S404A,1,248.5,13:32
MH-JJT-42#-OUT,2,13.5,13:32
MH-GM-2F-201-2,3,13.0,13:32
MH-LXZL-4F-423-1,4,11.5,13:32
MH-BYGTSG-3F-05,5,9.0,13:32
MH-GCLXSYZX-3F-04,6,9.0,13:32
MH-XNTYG-2F-01,7,7.0,13:32
MH-D1CY-1F-07,8,7.0,13:32
MH-GCXLZX-B-1F-02,9,6.5,13:32
MH-GCLXSYZX-9#-OUT,10,6.0,13:32
MH-CLB-2F-212,1,255.0,13:33
MH-BYGWLX-4F-02,2,149.5,13:33
MH-LZDTSG-3F-10,3,120.5,13:33
MH-LZDTSG-3F-01,4,98.5,13:33
MH-MHKFT-1F-01,5,77.0,13:33
MH-YX-4A115-1,6,74.5,13:33
MH-GCLXSYZX-5F-05,7,72.5,13:33
MH-WX-3F-323,8,63.5,13:33
MH-WX-2F-201,9,56.5,13:33
MH-BYGTSG-3F-01,10,56.0,13:33
MH-CLC-3F-310,1,105.5,13:34
MH-BYGTSG-1F-07,2,73.5,13:34
MH-WX-5F-503,3,58.5,13:34
MH-BYGTSG-4F-04,4,44.0,13:34
MH-WX-3F-309,5,28.0,13:34
MH-BYGTSG-3F-02,6,27.0,13:34
MH-CLE-2F-205,7,26.0,13:34
MH-NS1-3F-315,8,20.5,13:34
MH-WX-5F-513,9,19.0,13:34
MH-XNTYG-2F-01,10,15.5,13:34
MH-BYGTSG-2F-03,1,11.0,13:35
MH-WX-3F-311,2,1.0,13:35
MH-LZDTSG-3F-09,3,1.0,13:35
MH-CLC-3F-310,4,1.0,13:35
MH-GM-1F-105-B,5,1.0,13:35
MH-YX-4A115-2,6,1.0,13:35
MH-GCLXSYZX-9#-OUT,7,1.0,13:35
MH-MLL-6F-A602,8,1.0,13:35
MH-MLL-7F-A708,9,1.0,13:35
MH-YX7-3F-303,10,1.0,13:35
MH-LZDTSG-2F-01,1,253.5,13:36
MH-BYGTSG-2F-03,2,195.5,13:36
MH-CLE-2F-205,3,133.0,13:36
MH-NS1-3F-0-309,4,122.5,13:36
XH-XSY-3F-S301A,5,71.5,13:36
MH-BYGTSG-4F-02,6,44.5,13:36
MH-ZYXY-5F-01,7,41.5,13:36
MH-BYGTSG-3F-05,8,40.0,13:36
MH-YX7-4F-401,9,39.0,13:36
MH-MLL-9F-A902,10,39.0,13:36
MH-YX1-1F-105-1,1,205.0,13:37
MH-MLL-6F-A608,2,188.5,13:37
MH-MLL-3F-B315,3,166.5,13:37
MH-XSY-1F-100-1,4,109.5,13:37
MH-YXL-7-4F-02,5,102.5,13:37
MH-HX-A-1F-111,6,77.0,13:37
MH-YX3-3F-308B,7,71.5,13:37
MH-YYG-1F-07,8,60.0,13:37
MH-MLL-4F-B406-2,9,56.0,13:37
MH-CLF-2F-201,10,55.5,13:37
MH-LZDTSG-2F-02,1,89.5,13:38
MH-FC2-3F-313,2,84.0,13:38
MH-XSY-1F-100-2,3,73.0,13:38
MH-CL-H-3F-313,4,65.0,13:38
MH-ZYXY-5F-01,5,60.5,13:38
XH-XSY-1F-S103-1,6,52.5,13:38
MH-HJKXL-2F-08,7,44.0,13:38
MH-GCLXSYZX-5F-05,8,36.5,13:38
MH-FC1-2F-204,9,35.5,13:38
MH-YX2-5F-2-511,10,32.5,13:38
MH-HJL-5F-508,1,181.5,13:39
MH-JGDLZ-2F-203,2,169.5,13:39
MH-BYGTSG-2F-03,3,122.5,13:39
MH-BYGTSG-3F-04,4,113.5,13:39
MH-YX2-4F-2-413,5,91.5,13:39
MH-YX-4A323B,6,81.0,13:39
MH-FC2-2F-217,7,74.5,13:39
MH-YX3-2F-211,8,63.5,13:39
MH-YX2-5F-2-511,9,54.0,13:39
MH-YYG-1F-06,10,51.5,13:39
MH-CL-H-3F-313,1,45.0,13:40
MH-CLD-5F-520,2,26.0,13:40
MH-XSY-1F-115,3,24.5,13:40
MH-NS1-1F-105,4,20.0,13:40
MH-JJC-2F-212,5,15.0,13:40
MH-X49-student-14#-OUT,6,9.5,13:40
MH-D4CY-2F-11,7,8.0,13:40
MH-XTYG-1F-07,8,7.0,13:40
MH-GMTYC-4F-01,9,5.5,13:40
MH-WLL-Z-8F-01,10,4.0,13:40
MH-BYGTSG-2F-04,1,161.0,13:41
MH-FC2-3F-313,2,109.0,13:41
MH-BYGTSG-4F-04,3,52.5,13:41
MH-YX1-2F-XSBG,4,38.5,13:41
MH-BYGTSG-2F-02,5,36.0,13:41
XH-XSY-1F-S103-2,6,30.0,13:41
MH-XNTYG-44#-OUT,7,28.5,13:41
MH-LXZL-4F-423-1,8,18.5,13:41
XH-XSY-4F-S415A,9,18.0,13:41
MH-HLGC-1F-01,10,16.5,13:41
MH-HJL-3F-309,1,64.0,13:42
MH-MLL-9F-A901,2,41.5,13:42
MH-LZDTSG-2F-06,3,31.5,13:42
MH-BYGTSG-2F-05,4,18.0,13:42
MH-GCXLZX-B-3F-02,5,15.5,13:42
MH-MLL-8F-A804,6,14.0,13:42
MH-MLL-6F-B608,7,12.5,13:42
MH-LXZL-4F-410,8,11.0,13:42
MH-XTYG-CYL-54#-OUT,9,8.0,13:42
MH-XSY-1F-115,10,8.0,13:42
MH-BYGWLX-4F-02,1,155.0,13:43
MH-XZY-1F-105,2,131.5,13:43
MH-YX7-4F-401,3,109.5,13:43
MH-BYGTSG-2F-05,4,103.5,13:43
MH-GCLXSYZX-3F-05,5,89.5,13:43
MH-D4CY-1F-04,6,86.0,13:43
MH-FC1-5F-517,7,73.0,13:43
MH-BYGTSG-3F-01,8,70.5,13:43
MH-HKY-1F-102,9,66.5,13:43
MH-MLL-4F-B408,10,40.0,13:43
MH-CLE-3F-301-2,1,243.5,13:44
MH-YX4B-4B203,2,60.5,13:44
MH-MLL-3F-B308,3,55.5,13:44
MH-BYGTSG-2F-03,4,53.5,13:44
MH-HJL-4F-417,5,52.0,13:44
MH-BYGTSG-4F-04,6,41.0,13:44
MH-CLE-2F-205,7,38.5,13:44
MH-BYGTSG-3F-05,8,24.5,13:44
MH-XNTYG-44#-OUT,9,21.0,13:44
MH-YX-4A115-2,10,20.0,13:44
MH-LZDTSG-2F-06,1,121.5,13:45
MH-MLL-5F-A506-2,2,103.0,13:45
MH-BYGTSG-4F-01,3,98.5,13:45
MH-BYGTSG-3F-04,4,66.5,13:45
MH-HJKXL-2F-08,5,23.0,13:45
MH-XTYG-CYL-54#-OUT,6,12.0,13:45
MH-LZDTSG-3F-02,7,8.0,13:45
MH-BYGTSG-3F-01,8,8.0,13:45
MH-LXZL-4F-410,9,7.5,13:45
MH-BYGSXX-3F-01,10,6.5,13:45
MH-BYGTSG-3F-04,1,154.0,13:46
MH-HJL-3F-308,2,109.0,13:46
MH-YX7-5F-507,3,102.0,13:46
MH-GMTYC-4F-01,4,88.0,13:46
MH-CL-E-3F-01,5,85.5,13:46
MH-FC1-4F-402,6,59.5,13:46
MH-LXZL-4F-418,7,57.0,13:46
MH-WX-1F-113,8,53.0,13:46
MH-ZYXY-5F-01,9,48.0,13:46
MH-GCLXSYZX-5F-01,10,38.5,13:46
MH-CLF-2F-201,1,203.0,13:47
XH-XSY-1F-S103-2,2,71.5,13:47
MH-HKY-2F-213,3,44.0,13:47
MH-BYGTSG-4F-03,4,38.0,13:47
MH-BYGTSG-3F-05,5,28.0,13:47
MH-WX-3F-311,6,26.0,13:47
MH-JGDLZ-3F-308,7,24.5,13:47
MH-LZDTSG-3F-09,8,21.5,13:47
MH-BYGTSG-4F-04,9,19.5,13:47
MH-GCLXSYZX-5F-01,10,16.0,13:47
MH-YX1-2F-XSBG,1,204.0,13:48
MH-GCLXSYZX-3F-03,2,134.5,13:48
MH-WX-4F-415,3,134.0,13:48
MH-BYGSXX-3F-01,4,131.0,13:48
MH-YX7-2F-207,5,127.5,13:48
MH-WLL-Z-2F-01,6,110.0,13:48
MH-ZYXY-5F-01,7,106.0,13:48
MH-BYGTSG-4F-05,8,102.5,13:48
MH-LZDTSG-3F-10,9,59.5,13:48
MH-YX6-5F-yuangongbangongshi2,10,58.0,13:48
MH-BYGTSG-3F-04,1,157.0,13:49
MH-BYGSXX-3F-01,2,115.0,13:49
MH-CLB-2F-208,3,115.0,13:49
MH-MHKFT-1F-01,4,103.0,13:49
MH-XZY-1F-105,5,83.0,13:49
MH-GCLXSYZX-2F-04,6,51.5,13:49
MH-HKY-1F-13,7,48.5,13:49
MH-YYG-1F-07,8,37.5,13:49
MH-YYG-1F-06,9,33.5,13:49
MH-GCLXSYZX-5F-01,10,33.0,13:49
MH-NS1-3F-0-309,1,63.5,13:50
MH-HX-A-5F-535,2,32.0,13:50
MH-HKY-2F-208,3,31.5,13:50
MH-YX2-5F-2-511,4,30.5,13:50
MH-HJL-4F-417,5,27.0,13:50
MH-GCLXSYZX-9#-OUT,6,24.5,13:50
MH-XZY-2F-202,7,23.5,13:50
MH-YX1-2F-XSBG,8,15.0,13:50
MH-NS2-5F-0-508-1,9,13.5,13:50
MH-XTYG-1F-12,10,13.0,13:50
MH-MLL-5F-A506-1,1,115.0,13:51
MH-YX1-2F-XSBG,2,74.5,13:51
MH-MLL-5F-A506-2,3,71.5,13:51
MH-HJL-3F-308,4,70.5,13:51
MH-NSSYL-2F-207,5,62.0,13:51
MH-BYGTSG-2F-04,6,57.5,13:51
MH-BYGTSG-4F-05,7,22.0,13:51
MH-NS2-5F-0-508-1,8,20.5,13:51
MH-BYGTSG-1F-07,9,20.0,13:51
MH-YYG-1F-06,10,20.0,13:51
MH-CL-E-2F-02,1,98.5,13:52
MH-YX7-2F-214,2,71.5,13:52
MH-BYGTSG-2F-05,3,58.5,13:52
MH-CLC-3F-302,4,19.5,13:52
MH-GCLXSYZX-9#-OUT,5,18.0,13:52
MH-HLGC-1F-02,6,12.5,13:52
MH-MLXY-S-BGT-02,7,11.0,13:52
MH-BYGTSG-3F-01,8,10.0,13:52
MH-YYG-1F-02,9,8.5,13:52
MH-GMTYC-4F-01,10,8.0,13:52
MH-MLL-6F-B608,1,220.0,13:53
MH-BYGTSG-2F-05,2,184.0,13:53
MH-BYGTSG-4F-03,3,99.5,13:53
MH-BYGTSG-1F-01,4,91.0,13:53
MH-MLL-6F-A601,5,68.5,13:53
MH-BYGTSG-2F-04,6,65.0,13:53
MH-MLL-2F-B219,7,53.0,13:53
MH-YYG-1F-04,8,43.0,13:53
MH-LZDTSG-2F-06,9,40.0,13:53
MH-NSSYL-2F-207,10,37.0,13:53
MH-MLL-6F-B608,1,57.0,13:54
MH-BYGTSG-4F-04,2,31.0,13:54
MH-BYGTSG-3F-01,3,27.0,13:54
MH-LZDTSG-2F-05,4,26.0,13:54
MH-BYGTSG-1F-07,5,21.0,13:54
MH-MLL-2F-A206,6,15.5,13:54
MH-SDL-2F-N201,7,13.0,13:54
MH-NS3-5F-0-506,8,12.0,13:54
MH-JJT-42#-OUT,9,11.0,13:54
MH-student-X37-11#-OUT,10,9.5,13:54
MH-MLL-8F-A804,1,258.5,13:55
MH-MLL-6F-B606-2,2,59.5,13:55
MH-LZDTSG-3F-01,3,25.5,13:55
MH-YXL-7-3F-01,4,18.0,13:55
MH-XNTYG-2F-01,5,18.0,13:55
MH-JJT-42#-OUT,6,9.5,13:55
MH-HLGC-1F-01,7,7.5,13:55
MH-BYGTSG-3F-02,8,6.5,13:55
MH-BYGTSG-2F-01,9,6.5,13:55
MH-XTYG-CYL-54#-OUT,10,2.5,13:55
MH-WX-1F-108,1,544.0,13:56
MH-NSSYL-2F-203,2,131.0,13:56
MH-YX3-5F-521,3,118.0,13:56
XH-XSY-3F-S301A,4,78.5,13:56
MH-MLXY-N-6F-01,5,70.5,13:56
MH-BYGTSG-3F-05,6,68.0,13:56
MH-CLE-3F-301-2,7,66.0,13:56
MH-LZDTSG-3F-01,8,63.0,13:56
MH-CL-H-3F-313,9,47.5,13:56
MH-MLL-2F-A206,10,45.0,13:56
MH-MLL-6F-B608,1,116.5,13:57
MH-XSY-1F-115,2,104.5,13:57
MH-NS2-5F-0-508-1,3,103.5,13:57
MH-YX3-4F-401,4,84.0,13:57
MH-YX3-4F-407,5,67.5,13:57
MH-LXZL-4F-418,6,56.5,13:57
MH-STHJS-2F-211,7,44.5,13:57
MH-YX1-1F-105-1,8,41.5,13:57
MH-GM-2F-203,9,22.0,13:57
MH-GM-1F-105-A,10,21.5,13:57
MH-ZYXY-5F-01,1,121.0,13:58
MH-MLL-6F-A601,2,100.0,13:58
MH-HJKXL-2F-08,3,78.5,13:58
MH-BYGTSG-3F-04,4,66.0,13:58
MH-BYGTSG-2F-04,5,55.5,13:58
MH-HJL-3F-309,6,54.5,13:58
MH-FC2-3F-313,7,31.5,13:58
MH-BYGTSG-4F-05,8,29.0,13:58
MH-WX-3F-309,9,20.0,13:58
MH-BYGTSG-2F-03,10,17.0,13:58
MH-MLL-6F-A602,1,286.0,13:59
MH-GCLXSYZX-5F-01,2,79.0,13:59
MH-HJL-3F-309,3,61.5,13:59
MH-CLB-2F-202,4,61.0,13:59
MH-YX5-2F-201,5,23.5,13:59
MH-BYGTSG-2F-03,6,21.0,13:59
XH-XSY-1F-S103-2,7,16.0,13:59
MH-GCLXSYZX-2F-04,8,16.0,13:59
MH-GMTYC-1F-09,9,13.0,13:59
MH-GCLXSYZX-3F-01,10,10.0,13:59
MH-BYGTSG-1F-07,1,85.0,14:00
MH-CLB-2F-212,2,81.5,14:00
MH-BYGTSG-2F-05,3,63.5,14:00
MH-HKY-1F-6,4,58.0,14:00
MH-WX-1F-108,5,49.5,14:00
MH-ZYXY-5F-01,6,40.0,14:00
MH-CLF-4F-406,7,35.0,14:00
MH-XZY-2F-201,8,33.0,14:00
MH-GCLXSYZX-4F-01,9,26.5,14:00
MH-LZDTSG-3F-02,10,25.0,14:00
MH-XSY-1F-115,1,112.5,14:01
MH-YX3-1F-103,2,39.5,14:01
MH-GCXLZX-SYL-3F-01,3,9.5,14:01
MH-STHJS-2F-211,4,9.0,14:01
MH-HJL-2F-213,5,4.0,14:01
MH-WX-3F-311,6,1.0,14:01
MH-CLC-3F-310,7,1.0,14:01
MH-D1CY-1F-07,8,1.0,14:01
MH-YX4B-4B1FZL,9,1.0,14:01
MH-NS3-4F-0-414,10,1.0,14:01
MH-BYGTSG-3F-04,1,122.5,14:02
MH-WX-1F-113,2,79.5,14:02
XH-XSY-3F-AP300-2,3,63.0,14:02
MH-XZY-1F-105,4,55.0,14:02
MH-MLL-6F-B606-1,5,45.0,14:02
MH-GCLXSYZX-3F-04,6,41.0,14:02
MH-YX1-2F-XSBG,7,34.0,14:02
MH-LZDTSG-3F-03,8,31.5,14:02
MH-JJT-2F-05,9,25.0,14:02
MH-FC2-2F-217,10,24.5,14:02
MH-BYGTSG-2F-05,1,70.0,14:03
MH-WX-4F-415,2,64.0,14:03
MH-BYGTSG-2F-04,3,61.0,14:03
MH-CLA-5F-502-1,4,54.0,14:03
MH-GCLXSYZX-3F-03,5,53.5,14:03
MH-MLL-5F-B508,6,51.5,14:03
MH-BYGTSG-3F-05,7,49.0,14:03
MH-GCLXSYZX-3F-05,8,38.0,14:03
MH-LZDTSG-2F-05,9,35.5,14:03
MH-NS3-4F-0-414,10,35.0,14:03
MH-BYGTSG-3F-05,1,234.0,14:04
MH-XNTYG-2F-02,2,136.0,14:04
MH-MLL-2F-A206,3,131.5,14:04
MH-XZY-2F-212,4,120.0,14:04
MH-BYGTSG-1F-07,5,94.5,14:04
MH-YX3-4F-407,6,57.5,14:04
MH-NS2-3F-0-301,7,54.0,14:04
MH-HJL-4F-417,8,51.0,14:04
MH-WX-5F-505-2,9,50.5,14:04
MH-MLL-3F-A303,10,47.5,14:04
MH-FC1-2F-203,1,99.5,14:05
MH-MLL-6F-B608,2,63.0,14:05
MH-CLD-4F-410,3,55.5,14:05
MH-YXL-5-1F-02,4,43.5,14:05
MH-LXZL-4F-418,5,42.5,14:05
MH-CLB-4F-413,6,41.5,14:05
MH-BYGTSG-4F-03,7,30.0,14:05
MH-JJT-2F-05,8,12.5,14:05
MH-BYGSXX-3F-01,9,11.5,14:05
MH-GCLXSYZX-3F-03,10,7.5,14:05
MH-WX-1F-108,1,245.0,14:06
MH-GCLXSYZX-3F-02,2,115.0,14:06
MH-BYGTSG-3F-04,3,110.5,14:06
MH-LWLZX-2F-02,4,70.0,14:06
MH-BYGTSG-3F-02,5,58.0,14:06
XH-XSY-2F-S210-A,6,56.5,14:06
MH-CL-H-3F-313,7,39.0,14:06
MH-GM-1F-105-B,8,16.0,14:06
MH-X49-student-14#-OUT,9,15.5,14:06
XH-XSY-1F-DT,10,14.5,14:06
MH-NS3-1F-109,1,250.5,14:07
MH-MLL-4F-A406,2,117.5,14:07
MH-MLL-2F-A202,3,63.5,14:07
MH-BYGTSG-2F-02,4,32.0,14:07
MH-YYG-1F-07,5,26.0,14:07
MH-BYGTSG-3F-04,6,23.5,14:07
MH-XSY-1F-100-1,7,20.5,14:07
MH-D4CY-2F-06,8,20.5,14:07
MH-GCLXSYZX-9#-OUT,9,16.5,14:07
MH-JJT-42#-OUT,10,16.0,14:07
MH-HJKXL-2F-08,1,259.5,14:08
MH-BYGTSG-2F-03,2,115.5,14:08
MH-YX1-2F-XSBG,3,71.5,14:08
MH-WX-1F-108,4,55.0,14:08
MH-YX3-1F-103,5,46.0,14:08
MH-HX-A-2F-210,6,41.0,14:08
MH-CLF-5F-519,7,27.0,14:08
MH-HX-A-1F-111,8,23.0,14:08
MH-NS2-3F-309,9,23.0,14:08
MH-HLGC-1F-01,10,22.0,14:08
MH-CL-E-3F-01,1,112.0,14:09
MH-NS3-1F-103-1,2,94.5,14:09
MH-GCLXSYZX-2F-04,3,74.5,14:09
MH-ZYXY-6F-01,4,57.5,14:09
MH-MLL-3F-B308,5,48.0,14:09
MH-YYG-1F-06,6,38.5,14:09
MH-YX5-2F-201,7,32.0,14:09
MH-JJT-1F-03,8,27.0,14:09
MH-BYGTSG-2F-03,9,21.0,14:09
MH-BYGTSG-1F-07,10,21.0,14:09
MH-HLGC-1F-02,1,83.0,14:10
MH-MHKFT-1F-01,2,65.5,14:10
MH-STHJS-2F-205,3,61.5,14:10
MH-YX7-4F-401,4,42.5,14:10
MH-YYG-1F-04,5,36.0,14:10
MH-BYGSXX-3F-01,6,27.5,14:10
MH-YX2-1F-2-112,7,26.0,14:10
MH-XTYG-CYL-54#-OUT,8,11.0,14:10
MH-CLD-2F-225,9,7.5,14:10
MH-BYGTSG-4F-03,10,7.0,14:10
MH-BYGTSG-3F-04,1,106.0,14:11
MH-BYGTSG-1F-01,2,60.0,14:11
MH-MLL-7F-A702,3,52.5,14:11
MH-SDL-2F-N201,4,38.5,14:11
MH-BYGTSG-2F-03,5,28.0,14:11
MH-BYGTSG-3F-02,6,22.0,14:11
MH-MLL-2F-A207,7,15.5,14:11
MH-YX-4A221,8,15.5,14:11
MH-BYGTSG-2F-04,9,12.0,14:11
MH-JJT-42#-OUT,10,10.0,14:11
MH-HKY-2F-224,1,73.5,14:12
MH-MLL-5F-A506-1,2,67.5,14:12
MH-CLA-5F-502-1,3,61.0,14:12
MH-LXZL-4F-418,4,45.0,14:12
MH-BYGTSG-3F-04,5,32.5,14:12
MH-MLL-5F-A504-1,6,29.5,14:12
MH-BYGTSG-4F-03,7,27.5,14:12
MH-BYGTSG-1F-01,8,24.0,14:12
MH-MLL-4F-B401,9,16.5,14:12
MH-MLL-2F-A206,10,16.0,14:12
MH-CLB-2F-206,1,174.5,14:13
MH-HJKXL-2F-08,2,94.0,14:13
MH-BYGTSG-2F-04,3,78.5,14:13
MH-MLL-5F-B508,4,72.0,14:13
MH-BYGTSG-3F-04,5,68.5,14:13
MH-WLSYL-1F-02,6,66.0,14:13
MH-NS1-4F-415,7,55.5,14:13
MH-CLC-3F-310,8,50.0,14:13
MH-MLL-6F-B608,9,46.0,14:13
MH-GCLXSYZX-5F-04,10,39.0,14:13
MH-BYGTSG-2F-05,1,118.0,14:14
MH-XTYG-1F-12,2,63.0,14:14
MH-XZY-1F-112,3,55.5,14:14
MH-XNTYG-2F-02,4,49.5,14:14
MH-BYGTSG-1F-07,5,45.5,14:14
MH-TMHJL-3F-307,6,44.5,14:14
MH-BYGTSG-3F-05,7,42.0,14:14
MH-GCLXSYZX-3F-02,8,36.0,14:14
MH-MLL-2F-A206,9,34.5,14:14
MH-NS3-1F-103-1,10,33.5,14:14
MH-MLL-6F-A602,1,123.0,14:15
MH-BYGTSG-3F-04,2,22.5,14:15
MH-NS3-2F-0-XXS,3,17.5,14:15
MH-HKY-4F-401,4,17.5,14:15
MH-LZDTSG-2F-05,5,14.5,14:15
MH-GCLXSYZX-5F-05,6,12.5,14:15
MH-MLL-2F-A207,7,9.5,14:15
MH-YX7-3F-303,8,9.5,14:15
MH-CLE-2F-202-1,9,7.0,14:15
MH-student-X37-11#-OUT,10,7.0,14:15
MH-FC2-2F-211,1,169.0,14:16
MH-SXL-1F-05,2,87.0,14:16
MH-GCLXSYZX-3F-02,3,83.0,14:16
MH-LZDTSG-3F-01,4,81.0,14:16
MH-WX-1F-113,5,74.5,14:16
MH-LZDTSG-2F-01,6,74.0,14:16
MH-HJL-2F-DGNT-2,7,71.5,14:16
MH-MLL-7F-A702,8,61.5,14:16
MH-NS2-5F-0-508-2,9,52.0,14:16
MH-ZYXY-5F-01,10,45.5,14:16
MH-LZDTSG-3F-08,1,152.5,14:17
MH-NS2-5F-0-508-1,2,97.5,14:17
MH-GCLXSYZX-4F-02,3,80.0,14:17
MH-XSY-1F-100-1,4,64.5,14:17
MH-FXCSZX-1-5F-01,5,53.5,14:17
MH-XZY-1F-114,6,31.0,14:17
MH-CLB-3F-304,7,30.0,14:17
MH-YX2-5F-2-509,8,22.5,14:17
MH-YX2-4F-2-411,9,16.0,14:17
MH-BYGTSG-3F-04,10,14.5,14:17
MH-BYGTSG-3F-04,1,98.0,14:18
MH-BYGTSG-4F-03,2,91.0,14:18
MH-MLL-6F-A601,3,84.5,14:18
MH-ZYXY-5F-01,4,62.5,14:18
MH-YX7-4F-401,5,46.5,14:18
MH-BYGTSG-2F-03,6,39.0,14:18
MH-BYGSXX-3F-01,7,31.5,14:18
MH-BYGTSG-2F-04,8,28.5,14:18
MH-HX-A-4F-407A,9,20.5,14:18
MH-NS3-1F-109,10,18.0,14:18
MH-MLL-6F-A602,1,182.0,14:19
MH-HJL-3F-309,2,140.0,14:19
MH-BYGTSG-3F-04,3,106.5,14:19
MH-MHKFT-1F-01,4,83.0,14:19
MH-CLB-2F-208,5,77.5,14:19
XH-XSY-1F-S103-1,6,54.0,14:19
MH-JJT-2F-05,7,47.0,14:19
MH-XZY-1F-114,8,46.0,14:19
MH-HX-A-3F-302,9,43.0,14:19
MH-HLGC-1F-02,10,42.5,14:19
MH-LZDTSG-3F-01,1,153.0,14:20
MH-XZY-1F-113,2,121.0,14:20
XH-XSY-1F-S103-2,3,93.0,14:20
MH-YYG-1F-07,4,46.5,14:20
MH-XZY-1F-107,5,36.0,14:20
MH-YX2-5F-2-511,6,17.0,14:20
MH-BYGTSG-1F-07,7,9.0,14:20
MH-XZY-1F-104,8,8.0,14:20
MH-BYGTSG-4F-03,9,6.5,14:20
MH-BYGTSG-1F-01,10,6.0,14:20
MH-FC2-3F-313,1,92.5,14:21
MH-BYGTSG-3F-04,2,89.5,14:21
MH-YX2-1F-2-112,3,48.0,14:21
MH-BYGSXX-3F-01,4,15.0,14:21
MH-BYGTSG-4F-03,5,13.5,14:21
XH-XSY-4F-S409A,6,13.5,14:21
MH-ZYXY-5F-01,7,10.5,14:21
MH-MLL-5F-B508,8,7.0,14:21
MH-LXZL-51#-OUT,9,5.5,14:21
MH-BYGTSG-1F-07,10,4.5,14:21
MH-NS3-4F-401,1,86.5,14:22
MH-MLL-2F-B219,2,85.0,14:22
MH-YX1-1F-101,3,60.5,14:22
MH-MHKFT-1F-01,4,51.5,14:22
MH-D1CY-1F-16,5,25.0,14:22
MH-GCLXSYZX-5F-01,6,24.5,14:22
MH-GCLXSYZX-3F-06,7,15.0,14:22
MH-LZDTSG-3F-10,8,11.5,14:22
MH-BYGTSG-1F-07,9,11.0,14:22
MH-XNTYG-44#-OUT,10,10.5,14:22
MH-LZDTSG-2F-06,1,208.5,14:23
MH-HJL-3F-309,2,86.5,14:23
